"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"36 years"	"36"	"2017"	"2017"	269	431588	62.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"36 years"	"36"	"2018"	"2018"	291	437047	66.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"1999"	"1999"	193	255131	75.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2000"	"2000"	226	269812	83.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2001"	"2001"	233	287655	81.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2002"	"2002"	233	299960	77.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2003"	"2003"	230	299467	76.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2004"	"2004"	208	304233	68.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2005"	"2005"	206	318727	64.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2006"	"2006"	207	329079	62.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2007"	"2007"	223	356015	62.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2008"	"2008"	244	363867	67.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2009"	"2009"	228	369143	61.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2010"	"2010"	219	376518	58.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2011"	"2011"	234	380727	61.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2012"	"2012"	217	393346	55.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2013"	"2013"	248	390632	63.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2014"	"2014"	256	403281	63.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2015"	"2015"	254	406801	62.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2016"	"2016"	280	406813	68.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2017"	"2017"	312	439977	70.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"37 years"	"37"	"2018"	"2018"	281	432135	65.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"1999"	"1999"	239	253656	94.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2000"	"2000"	229	258275	88.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2001"	"2001"	236	276427	85.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2002"	"2002"	261	292578	89.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2003"	"2003"	228	304735	74.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2004"	"2004"	214	304171	70.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2005"	"2005"	207	309202	66.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2006"	"2006"	244	324078	75.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2007"	"2007"	249	334323	74.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2008"	"2008"	214	361534	59.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2009"	"2009"	250	369316	67.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2010"	"2010"	218	371293	58.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2011"	"2011"	250	377762	66.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2012"	"2012"	214	380343	56.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2013"	"2013"	266	393790	67.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2014"	"2014"	280	397207	70.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2015"	"2015"	311	406294	76.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2016"	"2016"	299	405718	73.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2017"	"2017"	284	411902	68.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"38 years"	"38"	"2018"	"2018"	328	440317	74.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"1999"	"1999"	225	243253	92.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2000"	"2000"	264	255400	103.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2001"	"2001"	243	267639	90.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2002"	"2002"	277	280582	98.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2003"	"2003"	261	296483	88.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2004"	"2004"	253	308465	82.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2005"	"2005"	272	308062	88.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2006"	"2006"	245	313145	78.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2007"	"2007"	239	327613	73.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2008"	"2008"	242	337726	71.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2009"	"2009"	251	364591	68.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2010"	"2010"	255	370550	68.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2011"	"2011"	243	374416	64.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2012"	"2012"	263	377193	69.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2013"	"2013"	272	380752	71.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2014"	"2014"	289	400211	72.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2015"	"2015"	266	400179	66.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2016"	"2016"	367	405069	90.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2017"	"2017"	344	410488	83.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"39 years"	"39"	"2018"	"2018"	362	411672	87.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"1999"	"1999"	252	240585	104.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2000"	"2000"	254	252303	100.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2001"	"2001"	270	259285	104.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2002"	"2002"	266	271851	97.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2003"	"2003"	286	284684	100.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2004"	"2004"	283	300622	94.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2005"	"2005"	265	312932	84.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2006"	"2006"	292	312695	93.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2007"	"2007"	260	317591	81.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2008"	"2008"	273	332242	82.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2009"	"2009"	299	342250	87.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2010"	"2010"	268	367265	73.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2011"	"2011"	269	373174	72.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2012"	"2012"	276	373808	73.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2013"	"2013"	289	377640	76.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2014"	"2014"	292	386987	75.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2015"	"2015"	309	402889	76.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2016"	"2016"	361	398449	90.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2017"	"2017"	378	409447	92.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2018"	"2018"	360	409793	87.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"1999"	"1999"	260	220913	117.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2000"	"2000"	257	227722	112.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2001"	"2001"	281	260536	107.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2002"	"2002"	309	262050	117.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2003"	"2003"	276	274337	100.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2004"	"2004"	280	286868	97.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2005"	"2005"	344	302928	113.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2006"	"2006"	292	314968	92.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2007"	"2007"	274	314202	87.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2008"	"2008"	297	318703	93.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2009"	"2009"	302	332814	90.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2010"	"2010"	294	337210	87.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2011"	"2011"	305	367815	82.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2012"	"2012"	288	372596	77.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2013"	"2013"	325	374169	86.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2014"	"2014"	338	383775	88.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2015"	"2015"	323	389337	83.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2016"	"2016"	352	400898	87.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2017"	"2017"	353	402725	87.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2018"	"2018"	355	408851	86.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"1999"	"1999"	277	213521	129.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2000"	"2000"	287	225621	127.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2001"	"2001"	270	237848	113.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2002"	"2002"	293	263917	111.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2003"	"2003"	324	265262	122.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2004"	"2004"	287	277537	103.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2005"	"2005"	325	290338	111.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2006"	"2006"	329	306565	107.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2007"	"2007"	262	318511	82.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2008"	"2008"	281	317733	88.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2009"	"2009"	324	322031	100.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2010"	"2010"	273	333576	81.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2011"	"2011"	308	344151	89.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2012"	"2012"	328	367232	89.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2013"	"2013"	336	372843	90.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2014"	"2014"	369	380058	97.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2015"	"2015"	340	385932	88.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2016"	"2016"	357	387275	92.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2017"	"2017"	365	404717	90.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2018"	"2018"	378	402078	94.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"1999"	"1999"	253	208167	121.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2000"	"2000"	277	214019	129.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2001"	"2001"	297	227517	130.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2002"	"2002"	335	240766	139.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2003"	"2003"	379	266727	142.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2004"	"2004"	332	267925	123.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2005"	"2005"	349	280411	124.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2006"	"2006"	349	293366	119.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2007"	"2007"	357	309429	115.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2008"	"2008"	336	321387	104.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2009"	"2009"	357	320380	111.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2010"	"2010"	346	322078	107.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2011"	"2011"	348	336102	103.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2012"	"2012"	359	343571	104.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2013"	"2013"	394	367330	107.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2014"	"2014"	398	378202	105.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2015"	"2015"	404	381987	105.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2016"	"2016"	397	383763	103.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2017"	"2017"	388	390571	99.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2018"	"2018"	396	403837	98.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"1999"	"1999"	257	195647	131.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2000"	"2000"	300	205939	145.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2001"	"2001"	308	220655	139.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2002"	"2002"	306	229733	133.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2003"	"2003"	328	242531	135.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2004"	"2004"	341	268092	127.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2005"	"2005"	350	269052	130.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2006"	"2006"	329	281319	116.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2007"	"2007"	361	293705	122.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2008"	"2008"	409	309282	132.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2009"	"2009"	378	320526	117.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2010"	"2010"	403	318618	126.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2011"	"2011"	355	324508	109.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2012"	"2012"	389	335541	115.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2013"	"2013"	394	343526	114.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2014"	"2014"	406	372323	109.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2015"	"2015"	417	380037	109.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2016"	"2016"	392	379805	103.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2017"	"2017"	398	386911	102.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2018"	"2018"	414	389723	106.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"1999"	"1999"	304	189347	160.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2000"	"2000"	323	201181	160.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2001"	"2001"	309	210141	147.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2002"	"2002"	374	223140	167.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2003"	"2003"	351	232156	151.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2004"	"2004"	329	245025	134.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2005"	"2005"	345	270880	127.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2006"	"2006"	410	272029	150.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2007"	"2007"	353	284273	124.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2008"	"2008"	360	296772	121.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2009"	"2009"	465	312356	148.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2010"	"2010"	383	322819	118.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2011"	"2011"	386	319966	120.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2012"	"2012"	425	323892	131.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2013"	"2013"	419	335312	125.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2014"	"2014"	445	348236	127.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2015"	"2015"	445	374039	119.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2016"	"2016"	495	377794	131.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2017"	"2017"	425	382608	111.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2018"	"2018"	462	385821	119.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"1999"	"1999"	277	176900	156.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2000"	"2000"	317	184164	172.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2001"	"2001"	349	205786	169.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2002"	"2002"	309	212247	145.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2003"	"2003"	361	225081	160.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2004"	"2004"	400	233947	171.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2005"	"2005"	391	246927	158.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2006"	"2006"	410	272840	150.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2007"	"2007"	386	273747	141.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2008"	"2008"	407	285941	142.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2009"	"2009"	439	298218	147.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2010"	"2010"	476	309219	153.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2011"	"2011"	423	323028	130.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2012"	"2012"	425	319251	133.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2013"	"2013"	418	323610	129.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2014"	"2014"	435	339794	128.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2015"	"2015"	470	349769	134.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2016"	"2016"	481	371667	129.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2017"	"2017"	538	380254	141.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2018"	"2018"	508	381042	133.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"1999"	"1999"	279	164432	169.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2000"	"2000"	332	176188	188.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2001"	"2001"	368	190223	193.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2002"	"2002"	366	207860	176.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2003"	"2003"	404	214347	188.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2004"	"2004"	395	227246	173.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2005"	"2005"	397	236389	167.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2006"	"2006"	476	249652	190.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2007"	"2007"	445	275789	161.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2008"	"2008"	434	276875	156.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2009"	"2009"	488	289172	168.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2010"	"2010"	491	299901	163.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2011"	"2011"	453	313441	144.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2012"	"2012"	481	322329	149.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2013"	"2013"	474	319115	148.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2014"	"2014"	480	328032	146.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2015"	"2015"	468	341085	137.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2016"	"2016"	490	347403	141.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2017"	"2017"	565	373977	151.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2018"	"2018"	517	378372	136.6
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"1999"	"1999"	343	158717	216.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2000"	"2000"	303	164783	183.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2001"	"2001"	374	180514	207.2
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2002"	"2002"	396	191858	206.4
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2003"	"2003"	372	209340	177.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2004"	"2004"	399	215583	185.1
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2005"	"2005"	394	228405	172.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2006"	"2006"	433	237540	182.3
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2007"	"2007"	471	250566	188.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2008"	"2008"	488	276509	176.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2009"	"2009"	482	277290	173.8
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2010"	"2010"	477	284415	167.7
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2011"	"2011"	538	300596	179.0
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2012"	"2012"	503	312693	160.9
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2013"	"2013"	514	322215	159.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2014"	"2014"	506	323388	156.5
	"Female"	"F"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2015"	"2015"	534	329156	162.2
