Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2012	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	160	6.4	5.2	7.6	2407	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA4	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2011	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	147	5.0	4.0	6.1	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2013	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	138	5.4	4.3	6.5	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA4	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2012	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	223	7.3	6.1	8.4	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2013	HI	Hawaii	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	23	7.5	4.0	11.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	15	EDUCA1	CAT5	_RFDRHV4	RESP046	(21.304850435, -157.857749403)
2013	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	154	4.4	3.6	5.2	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2013	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	21	9.8	4.1	15.5	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA1	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2013	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	102	4.8	3.5	6.0	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2013	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	18	5.2	2.3	8.1	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2013	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	223	7.1	5.9	8.3	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA4	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2013	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	41	4.8	3.0	6.5	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA1	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2011	MS	Mississippi	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	80	4.6	3.4	5.8	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	28	EDUCA3	CAT5	_RFDRHV4	RESP046	(32.745510099, -89.538030825)
2012	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	28	3.1	1.6	4.7	2407	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2013	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	92	7.2	5.4	9.0	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA3	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2011	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	140	6.9	5.1	8.7	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2011	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	199	7.9	6.3	9.5	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA2	CAT5	_RFDRHV4	RESP046	(28.932040377, -81.928960539)
2011	NV	Nevada	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	27	6.6	3.1	10.1	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	32	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.49324039, -117.071840564)
2011	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	98	7.6	5.8	9.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA2	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2012	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	31	2.7	1.7	3.8	2397	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.665510202, -80.712640135)
2012	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	128	6.6	5.0	8.1	2404	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA3	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2012	DE	Delaware	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	100	7.8	5.9	9.6	2398	%	Crude Prevalence			BRFSS	CLASS01	Topic30	10	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.008830667, -75.577741168)
2011	TX	Texas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	206	7.5	5.6	9.5	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	48	EDUCA3	CAT5	_RFDRHV4	RESP046	(31.827240407, -99.426770206)
2012	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	76	4.4	3.0	5.8	2405	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA2	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2011	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	49	5.8	3.6	8.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA1	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2013	NY	New York	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	122	6.6	5.2	8.0	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	36	EDUCA3	CAT5	_RFDRHV4	RESP046	(42.827001032, -75.543970427)
2011	SC	South Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	176	6.0	4.6	7.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	45	EDUCA2	CAT5	_RFDRHV4	RESP046	(33.998821303, -81.045371207)
2011	WV	West Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	35	2.8	1.8	3.9	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	54	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.665510202, -80.712640135)
2011	DE	Delaware	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	12				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	10	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.008830667, -75.577741168)
2011	MO	Missouri	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	82	4.8	3.4	6.3	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	29	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.635790776, -92.566300053)
2012	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	92	4.9	3.7	6.1	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA4	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2013	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	101	7.9	5.9	9.9	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA3	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2011	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	33	6.9	4.2	9.6	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2012	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	30	5.6	3.3	8.0	2409	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2012	CO	Colorado	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	328	6.8	5.9	7.7	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	8	EDUCA4	CAT5	_RFDRHV4	RESP046	(38.843840757, -106.133610921)
2013	VA	Virginia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	203	6.1	5.0	7.2	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	51	EDUCA4	CAT5	_RFDRHV4	RESP046	(37.542680674, -78.457890463)
2013	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	20	8.7	4.4	13.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA1	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2011	NC	North Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	124	5.5	4.2	6.9	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	37	EDUCA2	CAT5	_RFDRHV4	RESP046	(35.466220975, -79.159250463)
2013	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	162	6.9	5.6	8.2	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA2	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2013	IA	Iowa	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	18	6.4	2.8	10.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	19	EDUCA1	CAT5	_RFDRHV4	RESP046	(42.469400913, -93.816490556)
2012	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	27	5.7	2.8	8.7	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2012	NC	North Carolina	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	103	4.0	3.1	5.0	2415	%	Crude Prevalence			BRFSS	CLASS01	Topic30	37	EDUCA2	CAT5	_RFDRHV4	RESP046	(35.466220975, -79.159250463)
2011	IL	Illinois	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	133	7.3	5.9	8.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	17	EDUCA4	CAT5	_RFDRHV4	RESP046	(40.485010283, -88.997710178)
2011	CT	Connecticut	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	84	5.8	4.2	7.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	9	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.56266102, -72.649840952)
2013	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	53	6.5	3.8	9.2	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA1	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
