Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2011	NY	New York	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	530	20.3	18.4	22.2	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	36	EDUCA4	CAT5	_RFBING5	RESP046	(42.827001032, -75.543970427)
2012	OH	Ohio	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	565	18.7	17.0	20.4	2368	%	Crude Prevalence			BRFSS	CLASS01	Topic07	39	EDUCA2	CAT5	_RFBING5	RESP046	(40.060210141, -82.404260056)
2012	NH	New Hampshire	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	52	20.3	13.2	27.3	2354	%	Crude Prevalence			BRFSS	CLASS01	Topic07	33	EDUCA1	CAT5	_RFBING5	RESP046	(43.655950113, -71.50036092)
2011	UT	Utah	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	349	11.3	9.9	12.8	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	49	EDUCA3	CAT5	_RFBING5	RESP046	(39.360700171, -111.587130635)
2013	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	577	20.7	19.0	22.5	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA4	CAT5	_RFBING5	RESP046	(40.793730152, -77.860700294)
2011	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	105	15.2	11.7	18.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	5	EDUCA4	CAT5	_RFBING5	RESP046	(34.748650124, -92.274490743)
2012	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	250	18.1	15.6	20.6	2362	%	Crude Prevalence			BRFSS	CLASS01	Topic07	29	EDUCA4	CAT5	_RFBING5	RESP046	(38.635790776, -92.566300053)
2013	ID	Idaho	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	169	11.9	9.6	14.1	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	16	EDUCA3	CAT5	_RFBING5	RESP046	(43.682630005, -114.363730042)
2011	CA	California	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	197	15.8	13.4	18.3	29	%	Crude Prevalence			BRFSS	CLASS01	Topic07	6	EDUCA1	CAT5	_RFBING5	RESP046	(37.638640123, -120.999999538)
2012	WI	Wisconsin	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	316	28.5	25.1	32.0	2353	%	Crude Prevalence			BRFSS	CLASS01	Topic07	55	EDUCA3	CAT5	_RFBING5	RESP046	(44.393191174, -89.816370742)
2013	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	757	16.6	15.2	18.1	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA4	CAT5	_RFBING5	RESP046	(40.130570048, -74.273691288)
2012	CA	California	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	336	17.4	15.2	19.5	2369	%	Crude Prevalence			BRFSS	CLASS01	Topic07	6	EDUCA2	CAT5	_RFBING5	RESP046	(37.638640123, -120.999999538)
2012	MT	Montana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	94	19.8	15.3	24.3	2350	%	Crude Prevalence			BRFSS	CLASS01	Topic07	30	EDUCA1	CAT5	_RFBING5	RESP046	(47.066528972, -109.424420645)
2012	WV	West Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	44	8.5	5.8	11.2	2349	%	Crude Prevalence			BRFSS	CLASS01	Topic07	54	EDUCA1	CAT5	_RFBING5	RESP046	(38.665510202, -80.712640135)
2013	CO	Colorado	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	341	16.7	14.7	18.7	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	8	EDUCA2	CAT5	_RFBING5	RESP046	(38.843840757, -106.133610921)
2013	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	106	14.3	10.8	17.8	29	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA1	CAT5	_RFBING5	RESP046	(40.130570048, -74.273691288)
2011	NJ	New Jersey	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	453	17.9	15.8	20.0	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	34	EDUCA2	CAT5	_RFBING5	RESP046	(40.130570048, -74.273691288)
2012	ND	North Dakota	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	275	22.9	20.0	25.8	2336	%	Crude Prevalence			BRFSS	CLASS01	Topic07	38	EDUCA4	CAT5	_RFBING5	RESP046	(47.475319779, -100.118421049)
2012	PA	Pennsylvania	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	951	19.8	18.4	21.2	2370	%	Crude Prevalence			BRFSS	CLASS01	Topic07	42	EDUCA4	CAT5	_RFBING5	RESP046	(40.793730152, -77.860700294)
2013	MO	Missouri	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	232	20.0	17.0	23.0	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	29	EDUCA3	CAT5	_RFBING5	RESP046	(38.635790776, -92.566300053)
2012	NV	Nevada	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	185	14.9	12.2	17.6	2362	%	Crude Prevalence			BRFSS	CLASS01	Topic07	32	EDUCA3	CAT5	_RFBING5	RESP046	(39.49324039, -117.071840564)
2012	NE	Nebraska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	902	20.5	18.9	22.0	2372	%	Crude Prevalence			BRFSS	CLASS01	Topic07	31	EDUCA2	CAT5	_RFBING5	RESP046	(41.641040988001, -99.365720623)
2011	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	119	15.9	12.7	19.0	29	%	Crude Prevalence			BRFSS	CLASS01	Topic07	28	EDUCA1	CAT5	_RFBING5	RESP046	(32.745510099, -89.538030825)
2013	IN	Indiana	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	358	16.9	15.1	18.7	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	18	EDUCA4	CAT5	_RFBING5	RESP046	(39.766910452, -86.149960194)
2011	NM	New Mexico	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	278	17.5	15.2	19.8	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	35	EDUCA2	CAT5	_RFBING5	RESP046	(34.520880952, -106.240580985)
2012	AK	Alaska	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	33	13.8	8.0	19.6	2355	%	Crude Prevalence			BRFSS	CLASS01	Topic07	2	EDUCA1	CAT5	_RFBING5	RESP046	(64.845079957001, -147.722059036)
2011	AR	Arkansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	123	12.3	9.4	15.2	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	5	EDUCA2	CAT5	_RFBING5	RESP046	(34.748650124, -92.274490743)
2012	NC	North Carolina	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	115	12.4	9.9	14.9	2368	%	Crude Prevalence			BRFSS	CLASS01	Topic07	37	EDUCA1	CAT5	_RFBING5	RESP046	(35.466220975, -79.159250463)
2012	TX	Texas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	276	17.4	15.1	19.7	2365	%	Crude Prevalence			BRFSS	CLASS01	Topic07	48	EDUCA3	CAT5	_RFBING5	RESP046	(31.827240407, -99.426770206)
2011	MD	Maryland	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	290	19.3	16.4	22.1	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	24	EDUCA3	CAT5	_RFBING5	RESP046	(39.290580964, -76.609260111)
2012	ID	Idaho	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	181	12.3	9.6	15.1	2340	%	Crude Prevalence			BRFSS	CLASS01	Topic07	16	EDUCA3	CAT5	_RFBING5	RESP046	(43.682630005, -114.363730042)
2012	IL	Illinois	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	41	21.1	14.0	28.1	2353	%	Crude Prevalence			BRFSS	CLASS01	Topic07	17	EDUCA1	CAT5	_RFBING5	RESP046	(40.485010283, -88.997710178)
2013	WY	Wyoming	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	31	15.9	9.6	22.2	29	%	Crude Prevalence			BRFSS	CLASS01	Topic07	56	EDUCA1	CAT5	_RFBING5	RESP046	(43.235541343, -108.109830353)
2012	AL	Alabama	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	177	12.5	10.4	14.7	2363	%	Crude Prevalence			BRFSS	CLASS01	Topic07	1	EDUCA3	CAT5	_RFBING5	RESP046	(32.840571122, -86.631860762)
2013	WV	West Virginia	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	125	11.3	9.2	13.3	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	54	EDUCA4	CAT5	_RFBING5	RESP046	(38.665510202, -80.712640135)
2011	KS	Kansas	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	730	18.5	17.1	19.9	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	20	EDUCA3	CAT5	_RFBING5	RESP046	(38.3477403, -98.200781227)
2011	ME	Maine	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	486	16.8	15.1	18.5	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	23	EDUCA2	CAT5	_RFBING5	RESP046	(45.254228894001, -68.985031336)
2013	MS	Mississippi	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	178	12.5	10.3	14.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic07	28	EDUCA4	CAT5	_RFBING5	RESP046	(32.745510099, -89.538030825)
2011	OK	Oklahoma	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	230	15.8	13.5	18.1	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	40	EDUCA3	CAT5	_RFBING5	RESP046	(35.472031356, -97.521070214)
2011	IL	Illinois	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	260	25.2	21.9	28.5	33	%	Crude Prevalence			BRFSS	CLASS01	Topic07	17	EDUCA3	CAT5	_RFBING5	RESP046	(40.485010283, -88.997710178)
2011	VT	Vermont	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	38	15.6	9.9	21.4	29	%	Crude Prevalence			BRFSS	CLASS01	Topic07	50	EDUCA1	CAT5	_RFBING5	RESP046	(43.625381239, -72.517640791)
2013	CA	California	Alcohol Consumption	Binge Drinking	Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	326	19.6	17.3	22.0	31	%	Crude Prevalence			BRFSS	CLASS01	Topic07	6	EDUCA2	CAT5	_RFBING5	RESP046	(37.638640123, -120.999999538)
