"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2006"	"2006"	1917	6901653	27.8
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2007"	"2007"	1985	6838462	29.0
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2008"	"2008"	2233	6913901	32.3
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2009"	"2009"	2365	7036638	33.6
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2010"	"2010"	2549	7146083	35.7
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2011"	"2011"	2638	7299446	36.1
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2012"	"2012"	2774	7426243	37.4
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2013"	"2013"	2774	7524979	36.9
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2014"	"2014"	2855	7567749	37.7
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2015"	"2015"	2921	7603227	38.4
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2016"	"2016"	2854	7624881	37.4
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2017"	"2017"	2957	7558976	39.1
	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	"2018"	"2018"	3102	7462883	41.6
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"1999"	"1999"	860	4089994	21.0
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2000"	"2000"	866	4113867	21.1
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2001"	"2001"	909	4231056	21.5
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2002"	"2002"	1022	4393249	23.3
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2003"	"2003"	1090	4648582	23.4
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2004"	"2004"	1179	4836000	24.4
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2005"	"2005"	1247	4995868	25.0
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2006"	"2006"	1212	5127052	23.6
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2007"	"2007"	1465	5578839	26.3
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2008"	"2008"	1626	5800117	28.0
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2009"	"2009"	1621	6060669	26.7
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2010"	"2010"	1806	6288214	28.7
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2011"	"2011"	1885	6608141	28.5
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2012"	"2012"	2003	6527655	30.7
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2013"	"2013"	2046	6583471	31.1
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2014"	"2014"	2242	6683927	33.5
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2015"	"2015"	2173	6814088	31.9
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2016"	"2016"	2234	6916690	32.3
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2017"	"2017"	2446	7031812	34.8
	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	"2018"	"2018"	2571	7112293	36.1
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Five-Year Age Groups: 25-29 years; 30-34 years; 35-39 years; 40-44 years; 45-49 years; 50-54 years; 55-59 years; 60-64 years"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 113 Cause List: #Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"
"Race: Asian or Pacific Islander; Black or African American; White"
"Group By: Gender; Race; Five-Year Age Groups; Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Apr 11, 2020 11:12:39 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Apr 11, 2020 11:12:39 AM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"6. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"7. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"8. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"9. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
