"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Male"	"M"	"Hawaii"	"15"	"2009"	"2009"	137	544946	25.1	25.1
	"Male"	"M"	"Hawaii"	"15"	"2010"	"2010"	158	551678	28.6	29.2
	"Male"	"M"	"Hawaii"	"15"	"2011"	"2011"	140	558929	25.0	25.1
	"Male"	"M"	"Hawaii"	"15"	"2012"	"2012"	150	571046	26.3	26.0
	"Male"	"M"	"Hawaii"	"15"	"2013"	"2013"	130	576237	22.6	22.3
	"Male"	"M"	"Hawaii"	"15"	"2014"	"2014"	163	584356	27.9	27.7
	"Male"	"M"	"Hawaii"	"15"	"2015"	"2015"	157	590485	26.6	26.5
	"Male"	"M"	"Hawaii"	"15"	"2016"	"2016"	145	583674	24.8	25.4
	"Male"	"M"	"Hawaii"	"15"	"2017"	"2017"	168	582960	28.8	28.3
	"Male"	"M"	"Hawaii"	"15"	"2018"	"2018"	135	579401	23.3	23.7
	"Male"	"M"	"Idaho"	"16"	"1999"	"1999"	144	484862	29.7	31.6
	"Male"	"M"	"Idaho"	"16"	"2000"	"2000"	136	493056	27.6	28.7
	"Male"	"M"	"Idaho"	"16"	"2001"	"2001"	156	504376	30.9	31.6
	"Male"	"M"	"Idaho"	"16"	"2002"	"2002"	175	512441	34.2	35.5
	"Male"	"M"	"Idaho"	"16"	"2003"	"2003"	182	522362	34.8	35.5
	"Male"	"M"	"Idaho"	"16"	"2004"	"2004"	189	534653	35.4	36.5
	"Male"	"M"	"Idaho"	"16"	"2005"	"2005"	190	548144	34.7	36.1
	"Male"	"M"	"Idaho"	"16"	"2006"	"2006"	175	564202	31.0	32.2
	"Male"	"M"	"Idaho"	"16"	"2007"	"2007"	189	577903	32.7	32.7
	"Male"	"M"	"Idaho"	"16"	"2008"	"2008"	199	588693	33.8	34.4
	"Male"	"M"	"Idaho"	"16"	"2009"	"2009"	232	596029	38.9	39.6
	"Male"	"M"	"Idaho"	"16"	"2010"	"2010"	234	600865	38.9	39.3
	"Male"	"M"	"Idaho"	"16"	"2011"	"2011"	219	609651	35.9	36.5
	"Male"	"M"	"Idaho"	"16"	"2012"	"2012"	229	615670	37.2	37.6
	"Male"	"M"	"Idaho"	"16"	"2013"	"2013"	241	623908	38.6	38.6
	"Male"	"M"	"Idaho"	"16"	"2014"	"2014"	232	634489	36.6	37.6
	"Male"	"M"	"Idaho"	"16"	"2015"	"2015"	276	644868	42.8	43.3
	"Male"	"M"	"Idaho"	"16"	"2016"	"2016"	267	657776	40.6	41.3
	"Male"	"M"	"Idaho"	"16"	"2017"	"2017"	318	672394	47.3	47.9
	"Male"	"M"	"Idaho"	"16"	"2018"	"2018"	320	690220	46.4	46.7
	"Male"	"M"	"Illinois"	"17"	"1999"	"1999"	819	4661659	17.6	18.1
	"Male"	"M"	"Illinois"	"17"	"2000"	"2000"	807	4693319	17.2	17.7
	"Male"	"M"	"Illinois"	"17"	"2001"	"2001"	910	4733969	19.2	19.7
	"Male"	"M"	"Illinois"	"17"	"2002"	"2002"	912	4757486	19.2	19.5
	"Male"	"M"	"Illinois"	"17"	"2003"	"2003"	822	4780417	17.2	17.5
	"Male"	"M"	"Illinois"	"17"	"2004"	"2004"	816	4812269	17.0	17.1
	"Male"	"M"	"Illinois"	"17"	"2005"	"2005"	861	4836439	17.8	18.1
	"Male"	"M"	"Illinois"	"17"	"2006"	"2006"	804	4866909	16.5	16.7
	"Male"	"M"	"Illinois"	"17"	"2007"	"2007"	876	4898540	17.9	18.2
	"Male"	"M"	"Illinois"	"17"	"2008"	"2008"	959	4930624	19.4	19.7
	"Male"	"M"	"Illinois"	"17"	"2009"	"2009"	912	4958231	18.4	18.7
	"Male"	"M"	"Illinois"	"17"	"2010"	"2010"	936	4978667	18.8	18.9
	"Male"	"M"	"Illinois"	"17"	"2011"	"2011"	987	5011595	19.7	19.7
	"Male"	"M"	"Illinois"	"17"	"2012"	"2012"	1025	5028695	20.4	20.6
	"Male"	"M"	"Illinois"	"17"	"2013"	"2013"	1011	5051524	20.0	20.0
	"Male"	"M"	"Illinois"	"17"	"2014"	"2014"	1100	5061633	21.7	21.6
	"Male"	"M"	"Illinois"	"17"	"2015"	"2015"	1059	5069554	20.9	21.0
	"Male"	"M"	"Illinois"	"17"	"2016"	"2016"	1095	5060130	21.6	21.8
	"Male"	"M"	"Illinois"	"17"	"2017"	"2017"	1134	5072143	22.4	22.5
	"Male"	"M"	"Illinois"	"17"	"2018"	"2018"	1150	5056663	22.7	22.8
	"Male"	"M"	"Indiana"	"18"	"1999"	"1999"	513	2295017	22.4	23.1
	"Male"	"M"	"Indiana"	"18"	"2000"	"2000"	554	2311108	24.0	24.5
	"Male"	"M"	"Indiana"	"18"	"2001"	"2001"	568	2334205	24.3	25.0
	"Male"	"M"	"Indiana"	"18"	"2002"	"2002"	604	2349355	25.7	26.0
	"Male"	"M"	"Indiana"	"18"	"2003"	"2003"	601	2370541	25.4	25.7
	"Male"	"M"	"Indiana"	"18"	"2004"	"2004"	559	2389176	23.4	24.0
	"Male"	"M"	"Indiana"	"18"	"2005"	"2005"	615	2412724	25.5	25.9
	"Male"	"M"	"Indiana"	"18"	"2006"	"2006"	667	2437841	27.4	27.7
	"Male"	"M"	"Indiana"	"18"	"2007"	"2007"	619	2459858	25.2	25.6
	"Male"	"M"	"Indiana"	"18"	"2008"	"2008"	645	2480603	26.0	26.5
	"Male"	"M"	"Indiana"	"18"	"2009"	"2009"	676	2497452	27.1	27.4
	"Male"	"M"	"Indiana"	"18"	"2010"	"2010"	667	2509222	26.6	26.5
	"Male"	"M"	"Indiana"	"18"	"2011"	"2011"	681	2530687	26.9	27.4
	"Male"	"M"	"Indiana"	"18"	"2012"	"2012"	744	2543139	29.3	29.7
	"Male"	"M"	"Indiana"	"18"	"2013"	"2013"	748	2563371	29.2	29.6
	"Male"	"M"	"Indiana"	"18"	"2014"	"2014"	749	2578993	29.0	29.6
	"Male"	"M"	"Indiana"	"18"	"2015"	"2015"	766	2594281	29.5	30.0
	"Male"	"M"	"Indiana"	"18"	"2016"	"2016"	831	2604246	31.9	32.2
	"Male"	"M"	"Indiana"	"18"	"2017"	"2017"	889	2621839	33.9	34.4
	"Male"	"M"	"Indiana"	"18"	"2018"	"2018"	824	2635752	31.3	31.5
	"Male"	"M"	"Iowa"	"19"	"1999"	"1999"	253	1121830	22.6	22.7
	"Male"	"M"	"Iowa"	"19"	"2000"	"2000"	243	1126869	21.6	21.7
	"Male"	"M"	"Iowa"	"19"	"2001"	"2001"	252	1133298	22.2	22.3
	"Male"	"M"	"Iowa"	"19"	"2002"	"2002"	249	1137818	21.9	22.0
	"Male"	"M"	"Iowa"	"19"	"2003"	"2003"	286	1144133	25.0	25.1
	"Male"	"M"	"Iowa"	"19"	"2004"	"2004"	285	1151617	24.7	24.9
	"Male"	"M"	"Iowa"	"19"	"2005"	"2005"	254	1159371	21.9	22.1
	"Male"	"M"	"Iowa"	"19"	"2006"	"2006"	270	1168724	23.1	23.3
	"Male"	"M"	"Iowa"	"19"	"2007"	"2007"	258	1176770	21.9	22.1
	"Male"	"M"	"Iowa"	"19"	"2008"	"2008"	308	1184968	26.0	26.3
	"Male"	"M"	"Iowa"	"19"	"2009"	"2009"	292	1192334	24.5	24.7
	"Male"	"M"	"Iowa"	"19"	"2010"	"2010"	303	1198922	25.3	25.3
	"Male"	"M"	"Iowa"	"19"	"2011"	"2011"	337	1209419	27.9	28.5
	"Male"	"M"	"Iowa"	"19"	"2012"	"2012"	302	1216864	24.8	25.6
	"Male"	"M"	"Iowa"	"19"	"2013"	"2013"	361	1225612	29.5	30.0
	"Male"	"M"	"Iowa"	"19"	"2014"	"2014"	326	1234543	26.4	26.5
	"Male"	"M"	"Iowa"	"19"	"2015"	"2015"	329	1242394	26.5	26.9
	"Male"	"M"	"Iowa"	"19"	"2016"	"2016"	369	1248473	29.6	30.3
	"Male"	"M"	"Iowa"	"19"	"2017"	"2017"	381	1253432	30.4	30.5
	"Male"	"M"	"Iowa"	"19"	"2018"	"2018"	400	1259788	31.8	32.2
	"Male"	"M"	"Kansas"	"20"	"1999"	"1999"	247	1020167	24.2	24.4
	"Male"	"M"	"Kansas"	"20"	"2000"	"2000"	269	1026048	26.2	26.5
	"Male"	"M"	"Kansas"	"20"	"2001"	"2001"	236	1035352	22.8	22.7
	"Male"	"M"	"Kansas"	"20"	"2002"	"2002"	284	1041891	27.3	27.5
	"Male"	"M"	"Kansas"	"20"	"2003"	"2003"	268	1045755	25.6	26.2
	"Male"	"M"	"Kansas"	"20"	"2004"	"2004"	289	1053222	27.4	27.7
	"Male"	"M"	"Kansas"	"20"	"2005"	"2005"	298	1059519	28.1	28.6
	"Male"	"M"	"Kansas"	"20"	"2006"	"2006"	308	1070690	28.8	29.2
	"Male"	"M"	"Kansas"	"20"	"2007"	"2007"	309	1076928	28.7	28.9
	"Male"	"M"	"Kansas"	"20"	"2008"	"2008"	284	1088497	26.1	26.5
	"Male"	"M"	"Kansas"	"20"	"2009"	"2009"	309	1097092	28.2	28.8
	"Male"	"M"	"Kansas"	"20"	"2010"	"2010"	317	1104943	28.7	28.4
	"Male"	"M"	"Kansas"	"20"	"2011"	"2011"	313	1116220	28.0	28.2
	"Male"	"M"	"Kansas"	"20"	"2012"	"2012"	407	1125115	36.2	36.4
	"Male"	"M"	"Kansas"	"20"	"2013"	"2013"	341	1131733	30.1	30.6
	"Male"	"M"	"Kansas"	"20"	"2014"	"2014"	354	1137770	31.1	31.9
	"Male"	"M"	"Kansas"	"20"	"2015"	"2015"	370	1146456	32.3	32.6
	"Male"	"M"	"Kansas"	"20"	"2016"	"2016"	396	1143503	34.6	35.4
	"Male"	"M"	"Kansas"	"20"	"2017"	"2017"	428	1148991	37.3	37.8
	"Male"	"M"	"Kansas"	"20"	"2018"	"2018"	432	1150228	37.6	38.2
	"Male"	"M"	"Kentucky"	"21"	"1999"	"1999"	385	1538443	25.0	26.2
	"Male"	"M"	"Kentucky"	"21"	"2000"	"2000"	434	1551747	28.0	28.9
	"Male"	"M"	"Kentucky"	"21"	"2001"	"2001"	400	1567715	25.5	26.2
	"Male"	"M"	"Kentucky"	"21"	"2002"	"2002"	439	1578866	27.8	28.6
	"Male"	"M"	"Kentucky"	"21"	"2003"	"2003"	467	1589165	29.4	29.7
	"Male"	"M"	"Kentucky"	"21"	"2004"	"2004"	463	1608827	28.8	29.4
	"Male"	"M"	"Kentucky"	"21"	"2005"	"2005"	454	1627570	27.9	28.5
	"Male"	"M"	"Kentucky"	"21"	"2006"	"2006"	510	1642428	31.1	31.7
	"Male"	"M"	"Kentucky"	"21"	"2007"	"2007"	522	1663311	31.4	32.0
	"Male"	"M"	"Kentucky"	"21"	"2008"	"2008"	492	1673949	29.4	30.0
	"Male"	"M"	"Kentucky"	"21"	"2009"	"2009"	467	1690327	27.6	28.1
	"Male"	"M"	"Kentucky"	"21"	"2010"	"2010"	517	1700101	30.4	30.6
	"Male"	"M"	"Kentucky"	"21"	"2011"	"2011"	555	1715545	32.4	32.8
	"Male"	"M"	"Kentucky"	"21"	"2012"	"2012"	572	1722971	33.2	33.7
	"Male"	"M"	"Kentucky"	"21"	"2013"	"2013"	545	1730922	31.5	31.6
	"Male"	"M"	"Kentucky"	"21"	"2014"	"2014"	581	1741962	33.4	33.4
	"Male"	"M"	"Kentucky"	"21"	"2015"	"2015"	620	1749284	35.4	35.6
	"Male"	"M"	"Kentucky"	"21"	"2016"	"2016"	584	1758136	33.2	34.0
	"Male"	"M"	"Kentucky"	"21"	"2017"	"2017"	609	1765300	34.5	34.6
	"Male"	"M"	"Kentucky"	"21"	"2018"	"2018"	654	1772473	36.9	37.1
	"Male"	"M"	"Louisiana"	"22"	"1999"	"1999"	412	1643409	25.1	26.0
	"Male"	"M"	"Louisiana"	"22"	"2000"	"2000"	383	1650644	23.2	23.8
	"Male"	"M"	"Louisiana"	"22"	"2001"	"2001"	392	1664916	23.5	24.6
	"Male"	"M"	"Louisiana"	"22"	"2002"	"2002"	415	1680183	24.7	25.2
	"Male"	"M"	"Louisiana"	"22"	"2003"	"2003"	360	1693247	21.3	21.8
	"Male"	"M"	"Louisiana"	"22"	"2004"	"2004"	433	1715015	25.2	25.8
	"Male"	"M"	"Louisiana"	"22"	"2005"	"2005"	395	1731210	22.8	23.2
	"Male"	"M"	"Louisiana"	"22"	"2006"	"2006"	388	1648558	23.5	24.2
	"Male"	"M"	"Louisiana"	"22"	"2007"	"2007"	417	1676826	24.9	25.3
	"Male"	"M"	"Louisiana"	"22"	"2008"	"2008"	421	1699272	24.8	25.4
	"Male"	"M"	"Louisiana"	"22"	"2009"	"2009"	394	1726136	22.8	23.3
	"Male"	"M"	"Louisiana"	"22"	"2010"	"2010"	458	1745898	26.2	26.9
	"Male"	"M"	"Louisiana"	"22"	"2011"	"2011"	448	1761858	25.4	26.1
	"Male"	"M"	"Louisiana"	"22"	"2012"	"2012"	433	1774529	24.4	25.1
	"Male"	"M"	"Louisiana"	"22"	"2013"	"2013"	453	1788995	25.3	25.9
	"Male"	"M"	"Louisiana"	"22"	"2014"	"2014"	501	1799692	27.8	28.0
	"Male"	"M"	"Louisiana"	"22"	"2015"	"2015"	580	1810373	32.0	32.6
	"Male"	"M"	"Louisiana"	"22"	"2016"	"2016"	508	1817158	28.0	28.1
	"Male"	"M"	"Louisiana"	"22"	"2017"	"2017"	555	1818616	30.5	30.6
	"Male"	"M"	"Louisiana"	"22"	"2018"	"2018"	551	1808258	30.5	30.8
	"Male"	"M"	"Maine"	"23"	"1999"	"1999"	137	489335	28.0	28.6
	"Male"	"M"	"Maine"	"23"	"2000"	"2000"	131	494166	26.5	26.8
	"Male"	"M"	"Maine"	"23"	"2001"	"2001"	124	500928	24.8	25.0
	"Male"	"M"	"Maine"	"23"	"2002"	"2002"	133	507723	26.2	27.0
	"Male"	"M"	"Maine"	"23"	"2003"	"2003"	106	514779	20.6	20.8
	"Male"	"M"	"Maine"	"23"	"2004"	"2004"	137	519848	26.4	26.5
	"Male"	"M"	"Maine"	"23"	"2005"	"2005"	145	524446	27.6	27.9
	"Male"	"M"	"Maine"	"23"	"2006"	"2006"	126	528473	23.8	23.2
	"Male"	"M"	"Maine"	"23"	"2007"	"2007"	156	531452	29.4	29.6
	"Male"	"M"	"Maine"	"23"	"2008"	"2008"	146	534524	27.3	27.5
	"Male"	"M"	"Maine"	"23"	"2009"	"2009"	154	535725	28.7	28.6
	"Male"	"M"	"Maine"	"23"	"2010"	"2010"	150	535713	28.0	27.7
	"Male"	"M"	"Maine"	"23"	"2011"	"2011"	183	537649	34.0	34.5
	"Male"	"M"	"Maine"	"23"	"2012"	"2012"	168	538984	31.2	30.6
	"Male"	"M"	"Maine"	"23"	"2013"	"2013"	191	541045	35.3	35.7
	"Male"	"M"	"Maine"	"23"	"2014"	"2014"	174	543115	32.0	32.1
	"Male"	"M"	"Maine"	"23"	"2015"	"2015"	186	544030	34.2	34.2
	"Male"	"M"	"Maine"	"23"	"2016"	"2016"	170	545962	31.1	30.4
	"Male"	"M"	"Maine"	"23"	"2017"	"2017"	214	548469	39.0	39.4
	"Male"	"M"	"Maine"	"23"	"2018"	"2018"	217	550073	39.4	38.6
	"Male"	"M"	"Maryland"	"24"	"1999"	"1999"	357	1958751	18.2	18.8
	"Male"	"M"	"Maryland"	"24"	"2000"	"2000"	378	1976521	19.1	20.0
	"Male"	"M"	"Maryland"	"24"	"2001"	"2001"	360	2012058	17.9	18.1
	"Male"	"M"	"Maryland"	"24"	"2002"	"2002"	378	2041256	18.5	19.0
	"Male"	"M"	"Maryland"	"24"	"2003"	"2003"	385	2068581	18.6	19.2
	"Male"	"M"	"Maryland"	"24"	"2004"	"2004"	396	2094642	18.9	19.2
	"Male"	"M"	"Maryland"	"24"	"2005"	"2005"	376	2123253	17.7	18.4
	"Male"	"M"	"Maryland"	"24"	"2006"	"2006"	392	2146896	18.3	18.6
	"Male"	"M"	"Maryland"	"24"	"2007"	"2007"	404	2165095	18.7	19.0
	"Male"	"M"	"Maryland"	"24"	"2008"	"2008"	409	2184147	18.7	19.1
	"Male"	"M"	"Maryland"	"24"	"2009"	"2009"	438	2205347	19.9	20.0
	"Male"	"M"	"Maryland"	"24"	"2010"	"2010"	405	2225913	18.2	18.1
	"Male"	"M"	"Maryland"	"24"	"2011"	"2011"	449	2254389	19.9	20.2
	"Male"	"M"	"Maryland"	"24"	"2012"	"2012"	460	2283316	20.1	20.2
	"Male"	"M"	"Maryland"	"24"	"2013"	"2013"	439	2305674	19.0	19.0
	"Male"	"M"	"Maryland"	"24"	"2014"	"2014"	465	2324192	20.0	20.3
	"Male"	"M"	"Maryland"	"24"	"2015"	"2015"	431	2340886	18.4	18.4
	"Male"	"M"	"Maryland"	"24"	"2016"	"2016"	465	2345191	19.8	19.8
	"Male"	"M"	"Maryland"	"24"	"2017"	"2017"	483	2364946	20.4	20.1
	"Male"	"M"	"Maryland"	"24"	"2018"	"2018"	482	2360745	20.4	20.3
	"Male"	"M"	"Massachusetts"	"25"	"1999"	"1999"	319	2397720	13.3	13.4
	"Male"	"M"	"Massachusetts"	"25"	"2000"	"2000"	286	2413441	11.9	11.8
	"Male"	"M"	"Massachusetts"	"25"	"2001"	"2001"	334	2441354	13.7	13.7
	"Male"	"M"	"Massachusetts"	"25"	"2002"	"2002"	358	2458475	14.6	14.6
	"Male"	"M"	"Massachusetts"	"25"	"2003"	"2003"	327	2469425	13.2	13.3
	"Male"	"M"	"Massachusetts"	"25"	"2004"	"2004"	338	2474416	13.7	13.8
	"Male"	"M"	"Massachusetts"	"25"	"2005"	"2005"	359	2482919	14.5	14.7
	"Male"	"M"	"Massachusetts"	"25"	"2006"	"2006"	318	2496399	12.7	12.6
	"Male"	"M"	"Massachusetts"	"25"	"2007"	"2007"	403	2512666	16.0	16.2
	"Male"	"M"	"Massachusetts"	"25"	"2008"	"2008"	391	2534007	15.4	15.4
	"Male"	"M"	"Massachusetts"	"25"	"2009"	"2009"	422	2558806	16.5	16.4
	"Male"	"M"	"Massachusetts"	"25"	"2010"	"2010"	467	2575057	18.1	18.2
	"Male"	"M"	"Massachusetts"	"25"	"2011"	"2011"	437	2602701	16.8	16.6
	"Male"	"M"	"Massachusetts"	"25"	"2012"	"2012"	455	2634149	17.3	17.3
	"Male"	"M"	"Massachusetts"	"25"	"2013"	"2013"	419	2660322	15.7	15.8
	"Male"	"M"	"Massachusetts"	"25"	"2014"	"2014"	470	2687922	17.5	17.2
	"Male"	"M"	"Massachusetts"	"25"	"2015"	"2015"	472	2715827	17.4	17.3
	"Male"	"M"	"Massachusetts"	"25"	"2016"	"2016"	480	2730075	17.6	17.5
	"Male"	"M"	"Massachusetts"	"25"	"2017"	"2017"	515	2758164	18.7	18.8
	"Male"	"M"	"Massachusetts"	"25"	"2018"	"2018"	557	2778915	20.0	19.9
	"Male"	"M"	"Michigan"	"26"	"1999"	"1999"	780	3741547	20.8	21.2
	"Male"	"M"	"Michigan"	"26"	"2000"	"2000"	783	3763834	20.8	21.3
	"Male"	"M"	"Michigan"	"26"	"2001"	"2001"	842	3797311	22.2	22.5
	"Male"	"M"	"Michigan"	"26"	"2002"	"2002"	889	3818033	23.3	23.8
	"Male"	"M"	"Michigan"	"26"	"2003"	"2003"	815	3841634	21.2	21.4
	"Male"	"M"	"Michigan"	"26"	"2004"	"2004"	868	3858439	22.5	22.7
	"Male"	"M"	"Michigan"	"26"	"2005"	"2005"	872	3876079	22.5	23.0
	"Male"	"M"	"Michigan"	"26"	"2006"	"2006"	925	3886999	23.8	24.0
	"Male"	"M"	"Michigan"	"26"	"2007"	"2007"	901	3886366	23.2	23.5
	"Male"	"M"	"Michigan"	"26"	"2008"	"2008"	955	3876716	24.6	25.0
	"Male"	"M"	"Michigan"	"26"	"2009"	"2009"	921	3870111	23.8	23.9
	"Male"	"M"	"Michigan"	"26"	"2010"	"2010"	980	3871824	25.3	25.6
	"Male"	"M"	"Michigan"	"26"	"2011"	"2011"	980	3887372	25.2	25.7
	"Male"	"M"	"Michigan"	"26"	"2012"	"2012"	994	3902160	25.5	25.8
	"Male"	"M"	"Michigan"	"26"	"2013"	"2013"	1004	3918618	25.6	26.1
	"Male"	"M"	"Michigan"	"26"	"2014"	"2014"	1047	3937102	26.6	26.7
	"Male"	"M"	"Michigan"	"26"	"2015"	"2015"	1094	3955289	27.7	27.8
	"Male"	"M"	"Michigan"	"26"	"2016"	"2016"	1049	3968189	26.4	26.6
	"Male"	"M"	"Michigan"	"26"	"2017"	"2017"	1137	3991790	28.5	28.6
	"Male"	"M"	"Michigan"	"26"	"2018"	"2018"	1213	4012591	30.2	30.5
	"Male"	"M"	"Minnesota"	"27"	"1999"	"1999"	361	1868130	19.3	19.4
	"Male"	"M"	"Minnesota"	"27"	"2000"	"2000"	364	1891772	19.2	19.3
	"Male"	"M"	"Minnesota"	"27"	"2001"	"2001"	386	1924424	20.1	20.2
	"Male"	"M"	"Minnesota"	"27"	"2002"	"2002"	403	1945439	20.7	20.9
	"Male"	"M"	"Minnesota"	"27"	"2003"	"2003"	398	1966364	20.2	20.4
	"Male"	"M"	"Minnesota"	"27"	"2004"	"2004"	420	1984243	21.2	21.2
	"Male"	"M"	"Minnesota"	"27"	"2005"	"2005"	431	2003450	21.5	21.4
	"Male"	"M"	"Minnesota"	"27"	"2006"	"2006"	440	2025182	21.7	21.9
	"Male"	"M"	"Minnesota"	"27"	"2007"	"2007"	461	2045310	22.5	22.7
	"Male"	"M"	"Minnesota"	"27"	"2008"	"2008"	486	2063697	23.5	23.7
	"Male"	"M"	"Minnesota"	"27"	"2009"	"2009"	463	2078986	22.3	22.1
	"Male"	"M"	"Minnesota"	"27"	"2010"	"2010"	459	2088820	22.0	21.9
	"Male"	"M"	"Minnesota"	"27"	"2011"	"2011"	537	2112638	25.4	25.3
	"Male"	"M"	"Minnesota"	"27"	"2012"	"2012"	527	2129518	24.7	24.7
	"Male"	"M"	"Minnesota"	"27"	"2013"	"2013"	524	2148335	24.4	24.0
	"Male"	"M"	"Minnesota"	"27"	"2014"	"2014"	517	2165992	23.9	23.5
	"Male"	"M"	"Minnesota"	"27"	"2015"	"2015"	559	2183331	25.6	25.9
	"Male"	"M"	"Minnesota"	"27"	"2016"	"2016"	575	2199515	26.1	25.9
	"Male"	"M"	"Minnesota"	"27"	"2017"	"2017"	616	2223712	27.7	28.0
	"Male"	"M"	"Minnesota"	"27"	"2018"	"2018"	596	2240025	26.6	27.0
	"Male"	"M"	"Mississippi"	"28"	"1999"	"1999"	251	1037992	24.2	25.2
	"Male"	"M"	"Mississippi"	"28"	"2000"	"2000"	239	1046926	22.8	23.4
	"Male"	"M"	"Mississippi"	"28"	"2001"	"2001"	273	1055456	25.9	26.3
	"Male"	"M"	"Mississippi"	"28"	"2002"	"2002"	283	1061235	26.7	27.3
	"Male"	"M"	"Mississippi"	"28"	"2003"	"2003"	257	1067424	24.1	24.9
	"Male"	"M"	"Mississippi"	"28"	"2004"	"2004"	293	1077327	27.2	27.7
	"Male"	"M"	"Mississippi"	"28"	"2005"	"2005"	293	1087780	26.9	27.6
	"Male"	"M"	"Mississippi"	"28"	"2006"	"2006"	252	1091092	23.1	24.2
	"Male"	"M"	"Mississippi"	"28"	"2007"	"2007"	324	1101680	29.4	29.8
	"Male"	"M"	"Mississippi"	"28"	"2008"	"2008"	338	1111033	30.4	30.9
	"Male"	"M"	"Mississippi"	"28"	"2009"	"2009"	310	1117068	27.8	29.0
	"Male"	"M"	"Mississippi"	"28"	"2010"	"2010"	306	1122127	27.3	27.6
	"Male"	"M"	"Mississippi"	"28"	"2011"	"2011"	304	1127676	27.0	27.7
	"Male"	"M"	"Mississippi"	"28"	"2012"	"2012"	323	1131697	28.5	29.6
	"Male"	"M"	"Mississippi"	"28"	"2013"	"2013"	305	1140191	26.7	27.3
	"Male"	"M"	"Mississippi"	"28"	"2014"	"2014"	297	1143356	26.0	26.3
	"Male"	"M"	"Mississippi"	"28"	"2015"	"2015"	332	1144254	29.0	29.2
	"Male"	"M"	"Mississippi"	"28"	"2016"	"2016"	301	1145300	26.3	26.8
	"Male"	"M"	"Mississippi"	"28"	"2017"	"2017"	351	1144998	30.7	31.6
	"Male"	"M"	"Mississippi"	"28"	"2018"	"2018"	335	1149570	29.1	29.0
	"Male"	"M"	"Missouri"	"29"	"1999"	"1999"	558	2097040	26.6	27.2
	"Male"	"M"	"Missouri"	"29"	"2000"	"2000"	559	2115507	26.4	26.9
	"Male"	"M"	"Missouri"	"29"	"2001"	"2001"	587	2143530	27.4	27.8
	"Male"	"M"	"Missouri"	"29"	"2002"	"2002"	574	2163612	26.5	26.8
	"Male"	"M"	"Missouri"	"29"	"2003"	"2003"	530	2183327	24.3	24.6
	"Male"	"M"	"Missouri"	"29"	"2004"	"2004"	550	2206323	24.9	25.5
	"Male"	"M"	"Missouri"	"29"	"2005"	"2005"	578	2230541	25.9	26.2
	"Male"	"M"	"Missouri"	"29"	"2006"	"2006"	624	2257460	27.6	28.3
	"Male"	"M"	"Missouri"	"29"	"2007"	"2007"	638	2280612	28.0	28.4
	"Male"	"M"	"Missouri"	"29"	"2008"	"2008"	607	2298953	26.4	26.7
	"Male"	"M"	"Missouri"	"29"	"2009"	"2009"	673	2318036	29.0	29.5
	"Male"	"M"	"Missouri"	"29"	"2010"	"2010"	699	2331145	30.0	30.2
	"Male"	"M"	"Missouri"	"29"	"2011"	"2011"	726	2346344	30.9	31.3
	"Male"	"M"	"Missouri"	"29"	"2012"	"2012"	719	2355208	30.5	30.8
	"Male"	"M"	"Missouri"	"29"	"2013"	"2013"	764	2370075	32.2	32.4
	"Male"	"M"	"Missouri"	"29"	"2014"	"2014"	813	2383025	34.1	34.4
	"Male"	"M"	"Missouri"	"29"	"2015"	"2015"	812	2395853	33.9	34.5
	"Male"	"M"	"Missouri"	"29"	"2016"	"2016"	856	2404817	35.6	36.3
	"Male"	"M"	"Missouri"	"29"	"2017"	"2017"	912	2415807	37.8	38.4
	"Male"	"M"	"Missouri"	"29"	"2018"	"2018"	951	2423076	39.2	39.3
	"Male"	"M"	"Montana"	"30"	"1999"	"1999"	129	350792	36.8	37.7
	"Male"	"M"	"Montana"	"30"	"2000"	"2000"	129	353789	36.5	37.2
	"Male"	"M"	"Montana"	"30"	"2001"	"2001"	147	358299	41.0	43.1
	"Male"	"M"	"Montana"	"30"	"2002"	"2002"	149	362052	41.2	41.5
	"Male"	"M"	"Montana"	"30"	"2003"	"2003"	146	367212	39.8	41.1
	"Male"	"M"	"Montana"	"30"	"2004"	"2004"	142	372828	38.1	39.0
	"Male"	"M"	"Montana"	"30"	"2005"	"2005"	165	378475	43.6	44.9
	"Male"	"M"	"Montana"	"30"	"2006"	"2006"	163	384964	42.3	43.9
	"Male"	"M"	"Montana"	"30"	"2007"	"2007"	155	390670	39.7	40.0
	"Male"	"M"	"Montana"	"30"	"2008"	"2008"	159	395915	40.2	41.8
	"Male"	"M"	"Montana"	"30"	"2009"	"2009"	174	399571	43.5	43.2
	"Male"	"M"	"Montana"	"30"	"2010"	"2010"	175	401986	43.5	43.1
	"Male"	"M"	"Montana"	"30"	"2011"	"2011"	177	407018	43.5	44.0
	"Male"	"M"	"Montana"	"30"	"2012"	"2012"	186	410694	45.3	45.6
	"Male"	"M"	"Montana"	"30"	"2013"	"2013"	181	414637	43.7	44.8
	"Male"	"M"	"Montana"	"30"	"2014"	"2014"	194	418583	46.3	46.4
	"Male"	"M"	"Montana"	"30"	"2015"	"2015"	203	423195	48.0	47.3
	"Male"	"M"	"Montana"	"30"	"2016"	"2016"	214	427553	50.1	51.9
