"Notes"	"Gender"	"Gender Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2006"	"2006"	17926	15803164	113.4
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2007"	"2007"	17694	15902406	111.3
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2008"	"2008"	17583	15937153	110.3
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2009"	"2009"	17998	15919221	113.1
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2010"	"2010"	17504	15839099	110.5
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2011"	"2011"	17154	15535056	110.4
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2012"	"2012"	16540	15207982	108.8
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2013"	"2013"	16032	14843650	108.0
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2014"	"2014"	15554	14522228	107.1
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2015"	"2015"	14762	14242059	103.7
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2016"	"2016"	14126	13942468	101.3
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2017"	"2017"	13426	13577849	98.9
	"Female"	"F"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2018"	"2018"	12604	13153739	95.8
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"1999"	"1999"	154	14112467	1.1
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2000"	"2000"	177	14446309	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2001"	"2001"	150	14981593	1.0
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2002"	"2002"	157	15057598	1.0
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2003"	"2003"	140	15250861	0.9
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2004"	"2004"	175	15435849	1.1
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2005"	"2005"	177	15632708	1.1
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2006"	"2006"	166	15803164	1.1
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2007"	"2007"	192	15902406	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2008"	"2008"	189	15937153	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2009"	"2009"	156	15919221	1.0
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	169	15839099	1.1
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2011"	"2011"	193	15535056	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2012"	"2012"	206	15207982	1.4
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2013"	"2013"	185	14843650	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	181	14522228	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2015"	"2015"	169	14242059	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	168	13942468	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	166	13577849	1.2
	"Female"	"F"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	155	13153739	1.2
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"1999"	"1999"	109	14112467	0.8
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2000"	"2000"	118	14446309	0.8
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2001"	"2001"	142	14981593	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2002"	"2002"	138	15057598	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2003"	"2003"	134	15250861	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2004"	"2004"	136	15435849	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2005"	"2005"	128	15632708	0.8
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2006"	"2006"	170	15803164	1.1
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2007"	"2007"	143	15902406	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2008"	"2008"	133	15937153	0.8
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2009"	"2009"	166	15919221	1.0
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	147	15839099	0.9
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	177	15535056	1.1
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2012"	"2012"	148	15207982	1.0
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	144	14843650	1.0
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	162	14522228	1.1
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	136	14242059	1.0
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	157	13942468	1.1
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	145	13577849	1.1
	"Female"	"F"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	122	13153739	0.9
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"1999"	"1999"	192	14112467	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2000"	"2000"	201	14446309	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2001"	"2001"	199	14981593	1.3
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2002"	"2002"	185	15057598	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2003"	"2003"	216	15250861	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2004"	"2004"	189	15435849	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2005"	"2005"	203	15632708	1.3
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2006"	"2006"	226	15803164	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2007"	"2007"	228	15902406	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2008"	"2008"	195	15937153	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2009"	"2009"	192	15919221	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	224	15839099	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	183	15535056	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	212	15207982	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	180	14843650	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	207	14522228	1.4
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	170	14242059	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	169	13942468	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	162	13577849	1.2
	"Female"	"F"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	146	13153739	1.1
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"1999"	"1999"	1277	14112467	9.0
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2000"	"2000"	1302	14446309	9.0
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2001"	"2001"	1410	14981593	9.4
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2002"	"2002"	1418	15057598	9.4
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2003"	"2003"	1302	15250861	8.5
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2004"	"2004"	1258	15435849	8.1
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2005"	"2005"	1307	15632708	8.4
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2006"	"2006"	1385	15803164	8.8
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2007"	"2007"	1461	15902406	9.2
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2008"	"2008"	1433	15937153	9.0
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2009"	"2009"	1499	15919221	9.4
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	1474	15839099	9.3
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2011"	"2011"	1433	15535056	9.2
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2012"	"2012"	1468	15207982	9.7
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	1424	14843650	9.6
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2014"	"2014"	1400	14522228	9.6
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	1454	14242059	10.2
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2016"	"2016"	1378	13942468	9.9
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	1361	13577849	10.0
	"Female"	"F"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	1315	13153739	10.0
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"1999"	"1999"	220	14112467	1.6
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2000"	"2000"	228	14446309	1.6
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2001"	"2001"	230	14981593	1.5
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2002"	"2002"	216	15057598	1.4
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2003"	"2003"	266	15250861	1.7
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2004"	"2004"	258	15435849	1.7
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2005"	"2005"	313	15632708	2.0
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2006"	"2006"	297	15803164	1.9
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2007"	"2007"	325	15902406	2.0
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2008"	"2008"	269	15937153	1.7
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2009"	"2009"	368	15919221	2.3
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2010"	"2010"	332	15839099	2.1
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2011"	"2011"	354	15535056	2.3
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2012"	"2012"	348	15207982	2.3
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2013"	"2013"	319	14843650	2.1
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2014"	"2014"	332	14522228	2.3
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2015"	"2015"	351	14242059	2.5
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2016"	"2016"	294	13942468	2.1
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2017"	"2017"	316	13577849	2.3
	"Female"	"F"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2018"	"2018"	284	13153739	2.2
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"1999"	"1999"	657	14112467	4.7
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2000"	"2000"	656	14446309	4.5
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2001"	"2001"	685	14981593	4.6
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2002"	"2002"	648	15057598	4.3
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2003"	"2003"	705	15250861	4.6
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2004"	"2004"	698	15435849	4.5
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2005"	"2005"	805	15632708	5.1
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2006"	"2006"	746	15803164	4.7
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2007"	"2007"	786	15902406	4.9
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2008"	"2008"	798	15937153	5.0
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2009"	"2009"	820	15919221	5.2
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2010"	"2010"	784	15839099	4.9
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2011"	"2011"	785	15535056	5.1
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2012"	"2012"	782	15207982	5.1
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2013"	"2013"	726	14843650	4.9
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2014"	"2014"	792	14522228	5.5
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2015"	"2015"	703	14242059	4.9
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2016"	"2016"	735	13942468	5.3
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2017"	"2017"	698	13577849	5.1
	"Female"	"F"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"2018"	"2018"	640	13153739	4.9
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"1999"	"1999"	37	14112467	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2000"	"2000"	61	14446309	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2001"	"2001"	52	14981593	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2002"	"2002"	46	15057598	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2003"	"2003"	42	15250861	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2004"	"2004"	62	15435849	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2005"	"2005"	69	15632708	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2006"	"2006"	65	15803164	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2007"	"2007"	64	15902406	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2008"	"2008"	60	15937153	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2009"	"2009"	54	15919221	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2010"	"2010"	50	15839099	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2011"	"2011"	65	15535056	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2012"	"2012"	50	15207982	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2013"	"2013"	47	14843650	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2014"	"2014"	61	14522228	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2015"	"2015"	57	14242059	0.4
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2016"	"2016"	45	13942468	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2017"	"2017"	45	13577849	0.3
	"Female"	"F"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	"2018"	"2018"	52	13153739	0.4
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"1999"	"1999"	3677	14112467	26.1
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2000"	"2000"	3821	14446309	26.4
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2001"	"2001"	3880	14981593	25.9
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2002"	"2002"	3920	15057598	26.0
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2003"	"2003"	3911	15250861	25.6
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2004"	"2004"	4059	15435849	26.3
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2005"	"2005"	4082	15632708	26.1
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2006"	"2006"	4176	15803164	26.4
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2007"	"2007"	4323	15902406	27.2
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2008"	"2008"	4326	15937153	27.1
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2009"	"2009"	4459	15919221	28.0
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2010"	"2010"	4261	15839099	26.9
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2011"	"2011"	4167	15535056	26.8
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2012"	"2012"	3923	15207982	25.8
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2013"	"2013"	3799	14843650	25.6
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2014"	"2014"	3605	14522228	24.8
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2015"	"2015"	3210	14242059	22.5
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2016"	"2016"	2888	13942468	20.7
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2017"	"2017"	2622	13577849	19.3
	"Female"	"F"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2018"	"2018"	2348	13153739	17.9
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"1999"	"1999"	392	14112467	2.8
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2000"	"2000"	410	14446309	2.8
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2001"	"2001"	431	14981593	2.9
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2002"	"2002"	366	15057598	2.4
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2003"	"2003"	398	15250861	2.6
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2004"	"2004"	394	15435849	2.6
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2005"	"2005"	423	15632708	2.7
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2006"	"2006"	399	15803164	2.5
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2007"	"2007"	391	15902406	2.5
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2008"	"2008"	375	15937153	2.4
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2009"	"2009"	412	15919221	2.6
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2010"	"2010"	396	15839099	2.5
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2011"	"2011"	383	15535056	2.5
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2012"	"2012"	366	15207982	2.4
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2013"	"2013"	338	14843650	2.3
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2014"	"2014"	316	14522228	2.2
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2015"	"2015"	320	14242059	2.2
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2016"	"2016"	295	13942468	2.1
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2017"	"2017"	238	13577849	1.8
	"Female"	"F"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2018"	"2018"	251	13153739	1.9
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"1999"	"1999"	4442	14112467	31.5
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2000"	"2000"	4585	14446309	31.7
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2001"	"2001"	4704	14981593	31.4
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2002"	"2002"	4532	15057598	30.1
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2003"	"2003"	4438	15250861	29.1
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2004"	"2004"	4285	15435849	27.8
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2005"	"2005"	4202	15632708	26.9
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2006"	"2006"	4165	15803164	26.4
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2007"	"2007"	4037	15902406	25.4
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2008"	"2008"	4035	15937153	25.3
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2009"	"2009"	4038	15919221	25.4
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2010"	"2010"	3876	15839099	24.5
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2011"	"2011"	3756	15535056	24.2
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2012"	"2012"	3620	15207982	23.8
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2013"	"2013"	3505	14843650	23.6
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2014"	"2014"	3278	14522228	22.6
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2015"	"2015"	3269	14242059	23.0
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2016"	"2016"	3105	13942468	22.3
	"Female"	"F"	"Malignant neoplasm of breast (C50)"	"GR113-029"	"2017"	"2017"	2979	13577849	21.9
