"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2009"	"2009"	46	146258	31.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2010"	"2010"	42	145430	28.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2011"	"2011"	59	149255	39.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2012"	"2012"	63	147628	42.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2013"	"2013"	45	151298	29.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2014"	"2014"	48	155132	30.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2015"	"2015"	68	163755	41.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2016"	"2016"	80	172554	46.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2017"	"2017"	74	175115	42.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2018"	"2018"	64	183431	34.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"1999"	"1999"	33	98006	33.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2000"	"2000"	54	103641	52.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2001"	"2001"	54	109181	49.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2002"	"2002"	52	111601	46.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2003"	"2003"	39	110586	35.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2004"	"2004"	35	111597	31.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2005"	"2005"	44	122517	35.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2006"	"2006"	49	129793	37.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2007"	"2007"	49	140180	35.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2008"	"2008"	52	141131	36.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2009"	"2009"	46	146493	31.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2010"	"2010"	60	148880	40.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2011"	"2011"	65	147631	44.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2012"	"2012"	57	152457	37.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2013"	"2013"	56	150348	37.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2014"	"2014"	61	155761	39.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2015"	"2015"	60	159294	37.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2016"	"2016"	49	164588	29.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2017"	"2017"	84	177355	47.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2018"	"2018"	87	176841	49.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"1999"	"1999"	60	96248	62.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2000"	"2000"	61	96885	63.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2001"	"2001"	76	108484	70.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2002"	"2002"	55	111933	49.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2003"	"2003"	60	114224	52.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2004"	"2004"	53	113130	46.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2005"	"2005"	55	114360	48.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2006"	"2006"	76	125375	60.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2007"	"2007"	67	132561	50.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2008"	"2008"	62	142981	43.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2009"	"2009"	75	143805	52.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2010"	"2010"	57	147173	38.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2011"	"2011"	62	149620	41.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2012"	"2012"	70	150692	46.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2013"	"2013"	53	155042	34.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2014"	"2014"	77	154870	49.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2015"	"2015"	58	159804	36.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2016"	"2016"	88	159747	55.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2017"	"2017"	70	168913	41.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2018"	"2018"	84	178677	47.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"1999"	"1999"	57	97868	58.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2000"	"2000"	51	99862	51.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2001"	"2001"	49	101446	48.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2002"	"2002"	50	111211	45.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2003"	"2003"	52	114562	45.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2004"	"2004"	57	116806	48.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2005"	"2005"	60	115955	51.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2006"	"2006"	69	117204	58.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2007"	"2007"	56	128202	43.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2008"	"2008"	63	135465	46.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2009"	"2009"	74	145891	50.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2010"	"2010"	70	146795	47.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2011"	"2011"	86	150177	57.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2012"	"2012"	70	152552	45.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2013"	"2013"	83	153005	54.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2014"	"2014"	64	159298	40.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2015"	"2015"	67	158728	42.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2016"	"2016"	100	160084	62.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2017"	"2017"	66	164133	40.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2018"	"2018"	85	169851	50.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"1999"	"1999"	71	99574	71.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2000"	"2000"	69	102078	67.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2001"	"2001"	54	101227	53.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2002"	"2002"	54	103849	52.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2003"	"2003"	72	113438	63.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2004"	"2004"	57	116703	48.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2005"	"2005"	91	119081	76.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2006"	"2006"	77	118169	65.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2007"	"2007"	71	119212	59.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2008"	"2008"	60	130125	46.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2009"	"2009"	71	137203	51.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2010"	"2010"	64	145649	43.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2011"	"2011"	81	147515	54.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2012"	"2012"	80	152932	52.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2013"	"2013"	93	154885	60.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2014"	"2014"	85	156918	54.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2015"	"2015"	89	163010	54.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2016"	"2016"	88	158882	55.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2017"	"2017"	82	164239	49.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2018"	"2018"	79	164760	47.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"1999"	"1999"	52	93796	55.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2000"	"2000"	84	96284	87.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2001"	"2001"	72	106331	67.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2002"	"2002"	58	103374	56.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2003"	"2003"	65	105846	61.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2004"	"2004"	82	115311	71.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2005"	"2005"	71	118700	59.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2006"	"2006"	71	121038	58.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2007"	"2007"	86	119933	71.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2008"	"2008"	67	120849	55.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2009"	"2009"	73	131629	55.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2010"	"2010"	77	136698	56.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2011"	"2011"	72	148427	48.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2012"	"2012"	78	150100	52.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2013"	"2013"	96	155077	61.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2014"	"2014"	84	158486	53.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2015"	"2015"	101	160237	63.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2016"	"2016"	86	162826	52.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2017"	"2017"	74	162785	45.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2018"	"2018"	97	164912	58.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"1999"	"1999"	72	93595	76.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2000"	"2000"	66	96196	68.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2001"	"2001"	87	98890	88.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2002"	"2002"	86	108120	79.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2003"	"2003"	85	104880	81.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2004"	"2004"	76	107117	71.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2005"	"2005"	87	116602	74.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2006"	"2006"	66	119836	55.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2007"	"2007"	87	121842	71.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2008"	"2008"	62	120542	51.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2009"	"2009"	85	121176	70.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2010"	"2010"	72	129202	55.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2011"	"2011"	86	139313	61.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2012"	"2012"	103	150851	68.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2013"	"2013"	90	151855	59.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2014"	"2014"	84	158529	53.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2015"	"2015"	88	161412	54.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2016"	"2016"	92	159916	57.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2017"	"2017"	101	166414	60.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2018"	"2018"	102	163183	62.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"1999"	"1999"	63	93600	67.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2000"	"2000"	89	94865	93.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2001"	"2001"	87	99333	87.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2002"	"2002"	73	100864	72.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2003"	"2003"	71	110058	64.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2004"	"2004"	72	106746	67.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2005"	"2005"	92	109158	84.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2006"	"2006"	97	118753	81.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2007"	"2007"	98	121979	80.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2008"	"2008"	83	124013	66.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2009"	"2009"	80	122601	65.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2010"	"2010"	84	121810	69.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2011"	"2011"	92	133283	69.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2012"	"2012"	95	141493	67.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2013"	"2013"	119	152555	78.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2014"	"2014"	101	155511	64.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2015"	"2015"	115	161306	71.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2016"	"2016"	109	160893	67.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2017"	"2017"	111	163100	68.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"43 years"	"43"	"2018"	"2018"	96	166434	57.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"1999"	"1999"	87	90627	96.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2000"	"2000"	94	94961	99.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2001"	"2001"	80	97134	82.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2002"	"2002"	84	101067	83.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2003"	"2003"	101	102409	98.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2004"	"2004"	97	111544	87.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2005"	"2005"	88	108331	81.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2006"	"2006"	102	110760	92.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2007"	"2007"	96	120270	79.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2008"	"2008"	97	123419	78.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2009"	"2009"	94	125347	75.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2010"	"2010"	98	124611	78.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2011"	"2011"	118	123125	95.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2012"	"2012"	105	135553	77.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2013"	"2013"	100	143377	69.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2014"	"2014"	106	156211	67.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2015"	"2015"	121	158206	76.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2016"	"2016"	126	160585	78.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2017"	"2017"	125	163932	76.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"44 years"	"44"	"2018"	"2018"	127	162804	78.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"1999"	"1999"	82	91409	89.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2000"	"2000"	92	95453	96.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2001"	"2001"	112	97206	115.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2002"	"2002"	87	98925	87.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2003"	"2003"	99	102828	96.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2004"	"2004"	91	104184	87.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2005"	"2005"	104	113636	91.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2006"	"2006"	95	110417	86.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2007"	"2007"	108	112829	95.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2008"	"2008"	94	122465	76.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2009"	"2009"	106	125639	84.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2010"	"2010"	91	127575	71.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2011"	"2011"	107	124644	85.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2012"	"2012"	88	125226	70.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2013"	"2013"	115	137134	83.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2014"	"2014"	118	146624	80.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2015"	"2015"	124	158578	78.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2016"	"2016"	110	157156	70.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2017"	"2017"	160	163346	98.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"45 years"	"45"	"2018"	"2018"	147	163159	90.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"1999"	"1999"	117	85144	137.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2000"	"2000"	104	87414	119.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2001"	"2001"	106	97880	108.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2002"	"2002"	104	99250	104.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2003"	"2003"	130	101112	128.6
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2004"	"2004"	104	105258	98.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2005"	"2005"	122	106976	114.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2006"	"2006"	120	116821	102.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2007"	"2007"	95	113754	83.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2008"	"2008"	94	116403	80.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2009"	"2009"	104	126445	82.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2010"	"2010"	134	129199	103.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2011"	"2011"	135	127208	106.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2012"	"2012"	134	126463	106.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2013"	"2013"	122	126577	96.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2014"	"2014"	98	140127	69.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2015"	"2015"	145	148673	97.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2016"	"2016"	136	157551	86.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2017"	"2017"	153	159610	95.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"46 years"	"46"	"2018"	"2018"	134	162590	82.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"1999"	"1999"	121	81908	147.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2000"	"2000"	101	87747	115.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2001"	"2001"	100	91685	109.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2002"	"2002"	127	99635	127.5
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2003"	"2003"	103	100989	102.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2004"	"2004"	113	102814	109.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2005"	"2005"	122	107092	113.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2006"	"2006"	137	108859	125.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2007"	"2007"	139	118691	117.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2008"	"2008"	103	115573	89.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2009"	"2009"	117	118173	99.0
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2010"	"2010"	129	126032	102.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2011"	"2011"	136	129662	104.9
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2012"	"2012"	114	128896	88.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2013"	"2013"	142	127805	111.1
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2014"	"2014"	128	129531	98.8
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2015"	"2015"	134	142079	94.3
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2016"	"2016"	132	147900	89.2
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2017"	"2017"	153	159871	95.7
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"47 years"	"47"	"2018"	"2018"	158	158925	99.4
	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"48 years"	"48"	"1999"	"1999"	107	79118	135.2
